"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 17 11:43:40 EST 2021","Wed Feb 17 11:43:53 EST 2021","12648","Default suite","Default test","com.sailotech.testautomation.ezscheduler.tests.Consumerregistration_test","com.sailotech.testautomation.ezscheduler.tests.Consumerregistration_test","TC_13_ConsumerRegistration","Navigate to consumer Login/Register page",""
"passed","Mon Dec 14 13:21:07 EST 2020","Mon Dec 14 13:24:30 EST 2020","202546","Default suite","Default test","sailotech.com.EzScheduler.Test.PatientTest","sailotech.com.EzScheduler.Test.PatientTest","TC_02_Patientlogin","Navigate_homepage_to_PatientLogin",""
"broken","Tue Jan 26 10:44:53 EST 2021","Tue Jan 26 10:44:53 EST 2021","1","Default suite","Default test","com.sailotech.ezscheduler.Testpages.AdminloginTest","com.sailotech.ezscheduler.Testpages.AdminloginTest","afterClass","afterClass",""
"broken","Mon Jan 25 10:53:59 EST 2021","Mon Jan 25 10:53:59 EST 2021","346","Default suite","Default test","com.sailotech.ezscheduler.Testpages.AdminVerifieddoctors1","com.sailotech.ezscheduler.Testpages.AdminVerifieddoctors1","TC_08_Navigate_to_AdminLogin","Navigate to Admin Login page",""
"broken","Thu Jan 07 16:22:02 EST 2021","Thu Jan 07 16:22:02 EST 2021","0","Default suite","Default test","com.sailotech.ezscheduler.login_testpages.Adminlogintest","com.sailotech.ezscheduler.login_testpages.Adminlogintest","stopRecording","stopRecording",""
"passed","Wed Dec 23 08:50:12 EST 2020","Wed Dec 23 08:50:19 EST 2020","7542","SmokeTest","SmokeTest","sailotech.com.EzScheduler.PositiveTestPages.PatientScheduleAnAppTest","sailotech.com.EzScheduler.PositiveTestPages.PatientScheduleAnAppTest","TC_01_navigate_homepage_to_Patient_login","Navigate_homepage_to_Patient_loginRegister",""
"broken","Mon Jan 25 16:14:25 EST 2021","Mon Jan 25 16:14:25 EST 2021","0","Default suite","Default test","com.sailotech.ezscheduler.Testpages.AdminUnverifiedDoctorTest1","com.sailotech.ezscheduler.Testpages.AdminUnverifiedDoctorTest1","stopRecording","stopRecording",""
"passed","Sun Dec 13 09:14:56 EST 2020","Sun Dec 13 09:14:59 EST 2020","3307","SmokeTest","SmokeTest","sailotech.com.EzScheduler.DoctorRegistration.DoctorRegistrationTest","sailotech.com.EzScheduler.DoctorRegistration.DoctorRegistrationTest","TC_01_navigate_homepage_to_DoctorRegister","Navigate_homepage_to_DoctorLoginRegister",""
"passed","Wed Dec 23 08:25:19 EST 2020","Wed Dec 23 08:25:24 EST 2020","5780","Default suite","Default test","sailotech.com.EzScheduler.ReadingMail.DoctorCredentialsFromMail","sailotech.com.EzScheduler.ReadingMail.DoctorCredentialsFromMail","TC01_ReadMail","TC01_ReadMail",""
"passed","Mon Feb 15 14:34:56 EST 2021","Mon Feb 15 14:36:23 EST 2021","87222","Default suite","Default test","com.sailotech.ezscheduler.Testpages.ProviderRegistrationCredentialsTest","com.sailotech.ezscheduler.Testpages.ProviderRegistrationCredentialsTest","TC_01_ProviderRegistration","Provider Registering in EzScheduler Website",""
"passed","Wed Dec 23 08:43:11 EST 2020","Wed Dec 23 08:43:36 EST 2020","25293","SmokeTest","SmokeTest","sailotech.com.EzScheduler.PositiveTestPages.DoctorRegistrationTest","sailotech.com.EzScheduler.PositiveTestPages.DoctorRegistrationTest","TC_02_DoctorRegister","Navigate_DoctorRegister",""
"passed","Wed Dec 16 18:23:17 EST 2020","Wed Dec 16 18:23:21 EST 2020","3977","Default suite","Default test","sailotech.com.EzScheduler.ReadingMail.PatientCredentials","sailotech.com.EzScheduler.ReadingMail.PatientCredentials","TC01_ReadMail","TC01_ReadMail",""
"skipped","Tue Dec 15 19:01:34 EST 2020","Tue Dec 15 19:01:34 EST 2020","0","SmokeTest","SmokeTest","sailotech.com.EzScheduler.TestPages.DoctorRegistrationTest","sailotech.com.EzScheduler.TestPages.DoctorRegistrationTest","TC_02_DoctorRegister","Navigate_DoctorRegister",""
"passed","Fri Jan 15 18:15:57 EST 2021","Fri Jan 15 18:20:30 EST 2021","272493","Default suite","Default test","com.sailotech.ezscheduler.Testpages.Adminverifydoctortest","com.sailotech.ezscheduler.Testpages.Adminverifydoctortest","TC_01_Navigate_to_AdminLoginRegister","Navigate_to_AdminLoginRegister",""
"passed","Wed Jan 13 12:26:15 EST 2021","Wed Jan 13 12:26:20 EST 2021","5170","Default suite","Default test","com.sailotech.ezscheduler.Testpages.Adminlogintest","com.sailotech.ezscheduler.Testpages.Adminlogintest","TC_01_Navigate_to_AdminLoginRegister","Navigate_to_AdminLoginRegister",""
"passed","Fri Dec 25 09:54:54 EST 2020","Fri Dec 25 09:55:12 EST 2020","17846","Default suite","Default test","com.sailotech.ezscheduler.testpages.Adminverifydoctortest","com.sailotech.ezscheduler.testpages.Adminverifydoctortest","TC_01_navigate_homepage_to_admin_login","Navigate_homepage_to_Admin_loginRegister",""
"skipped","Mon Feb 15 15:51:35 EST 2021","Mon Feb 15 15:51:35 EST 2021","0","Default suite","Default test","com.sailotech.ezscheduler.Testpages.ProviderrregistrationTest","com.sailotech.ezscheduler.Testpages.ProviderrregistrationTest","TC_03_Provider_LoginCredentials","After Admin Verfied , the provider Receives Login credentials from Ezscheduler Team",""
"passed","Mon Dec 14 13:16:11 EST 2020","Mon Dec 14 13:16:13 EST 2020","2062","Default suite","Default test","sailotech.com.EzScheduler.Test.GenerateSlotsTest","sailotech.com.EzScheduler.Test.GenerateSlotsTest","TC_01_navigate_homepage_to_Doctor_login","Navigate_homepage_to_Doctor_loginRegister",""
"passed","Thu Jan 14 16:27:11 EST 2021","Thu Jan 14 16:27:17 EST 2021","6096","Default suite","Default test","com.sailotech.ezscheduler.Testpages.Providergenerateslotstest","com.sailotech.ezscheduler.Testpages.Providergenerateslotstest","TC_01_Navigate_To_DoctorLoginRegister","Navigate_To_DoctorLoginRegister",""
"passed","Thu Jan 21 09:28:36 EST 2021","Thu Jan 21 09:30:14 EST 2021","98667","Default suite","Default test","com.sailotech.ezscheduler.Testpages.AdminverifyUnverifiedDoctortest","com.sailotech.ezscheduler.Testpages.AdminverifyUnverifiedDoctortest","TC_06_AdminVerifyDoctor","After Registration Admin is Verifying Unverified Doctors",""
"passed","Wed Dec 23 08:48:42 EST 2020","Wed Dec 23 08:48:46 EST 2020","4437","SmokeTest","SmokeTest","sailotech.com.EzScheduler.PositiveTestPages.PatientLoginTest","sailotech.com.EzScheduler.PositiveTestPages.PatientLoginTest","TC_01_navigate_homepage_to_Patient_login","Navigate_homepage_to_Patient_loginRegister",""
"passed","Sun Jan 10 22:53:42 EST 2021","Sun Jan 10 22:54:12 EST 2021","29322","Default suite","Default test","com.sailotech.ezscheduler.testpages.Providerrregistrationtest","com.sailotech.ezscheduler.testpages.Providerrregistrationtest","TC_02_DoctorRegistration","DoctorRegistration",""
"passed","Thu Jan 21 16:26:02 EST 2021","Thu Jan 21 16:26:08 EST 2021","6013","Default suite","Default test","com.sailotech.ezscheduler.Testpages.ProviderCredentialsfromMailtest","com.sailotech.ezscheduler.Testpages.ProviderCredentialsfromMailtest","TC_02_Providercredentials_frommail","Reading Provider crentials from mail",""
"broken","Wed Feb 10 12:30:01 EST 2021","Wed Feb 10 12:30:20 EST 2021","19013","Default suite","Default test","com.sailotech.ezscheduler.Testpages.ProvidergenerateslotsTest","com.sailotech.ezscheduler.Testpages.ProvidergenerateslotsTest","TC_06_To_GenerateSlots","Provider Generating slots",""
"passed","Thu Dec 24 17:05:44 EST 2020","Thu Dec 24 17:05:59 EST 2020","14445","Default suite","Default test","com.sailotech.ezscheduler.testpages.Providerrcancelappointmentstest","com.sailotech.ezscheduler.testpages.Providerrcancelappointmentstest","TC_01_DoctorcancelAppointments","DoctorCancelAppointments",""
"passed","Wed Dec 16 18:13:44 EST 2020","Wed Dec 16 18:13:46 EST 2020","2354","Default suite","Default test","sailotech.com.EzScheduler.TestPages.GenerateSlotsTest","sailotech.com.EzScheduler.TestPages.GenerateSlotsTest","TC_01_navigate_homepage_to_Doctor_login","Navigate_homepage_to_Doctor_loginRegister",""
"passed","Wed Dec 23 07:58:19 EST 2020","Wed Dec 23 07:58:30 EST 2020","11149","SmokeTest","SmokeTest","sailotech.com.EzScheduler.NegativeTestPages.DoctorLoginCredentialsTest","sailotech.com.EzScheduler.NegativeTestPages.DoctorLoginCredentialsTest","TC_01_navigate_homepage_to_Doctor_login","Navigate_homepage_to_Doctor_loginRegister",""
"passed","Wed Dec 23 08:43:54 EST 2020","Wed Dec 23 08:43:57 EST 2020","2325","SmokeTest","SmokeTest","sailotech.com.EzScheduler.PositiveTestPages.AdminLoginTest","sailotech.com.EzScheduler.PositiveTestPages.AdminLoginTest","TC_02_adminlogin","Navigate_homepage_to_AdminLogin",""
"passed","Fri Dec 25 22:42:22 EST 2020","Fri Dec 25 22:43:15 EST 2020","53207","Default suite","Default test","com.sailotech.ezscheduler.testpages.Providerrregistrationtest","com.sailotech.ezscheduler.testpages.Providerrregistrationtest","TC_02_DoctorRegister","DoctorRegistration",""
"passed","Wed Dec 16 18:13:49 EST 2020","Wed Dec 16 18:16:02 EST 2020","132987","Default suite","Default test","sailotech.com.EzScheduler.TestPages.GenerateSlotsTest","sailotech.com.EzScheduler.TestPages.GenerateSlotsTest","TC_03_GenerateSlots","Navigate_GenerateSlots",""
"passed","Wed Feb 10 12:03:05 EST 2021","Wed Feb 10 12:03:54 EST 2021","48461","Default suite","Default test","com.sailotech.ezscheduler.Testpages.AdminCreateProviderTest","com.sailotech.ezscheduler.Testpages.AdminCreateProviderTest","TC_20_Admin_CreatingDoctor","Admin Creating Doctor",""
"broken","Thu Dec 17 10:08:56 EST 2020","Thu Dec 17 10:08:57 EST 2020","1260","Default suite","Default test","sailotech.com.EzScheduler.TestPages.AdminVerifyTest","sailotech.com.EzScheduler.TestPages.AdminVerifyTest","TC_01_navigate_homepage_to_admin_login","Navigate_homepage_to_Admin_loginRegister",""
"passed","Thu Jan 21 16:06:12 EST 2021","Thu Jan 21 16:06:23 EST 2021","11224","Default suite","Default test","com.sailotech.ezscheduler.Testpages.Providergenerateslotstest","com.sailotech.ezscheduler.Testpages.Providergenerateslotstest","TC_05_ProviderLogin","Navigate To Provider Login page",""
"passed","Thu Jan 21 10:15:17 EST 2021","Thu Jan 21 10:15:29 EST 2021","11747","Default suite","Default test","com.sailotech.ezscheduler.Testpages.Consumerregistrationtest","com.sailotech.ezscheduler.Testpages.Consumerregistrationtest","TC_09_PatientRegistration","Consumer Registration",""
"passed","Tue Feb 16 11:30:44 EST 2021","Tue Feb 16 11:35:47 EST 2021","303023","Default suite","Default test","com.sailotech.testautomation.ezscheduler.tests.AdminCreateProviderTest","com.sailotech.testautomation.ezscheduler.tests.AdminCreateProviderTest","TC_20_Admin_CreatingDoctor","Admin Creating Doctor",""
"broken","Wed Feb 10 10:45:15 EST 2021","Wed Feb 10 10:48:15 EST 2021","180888","Default suite","Default test","com.sailotech.ezscheduler.Testpages.AdminUnverifiedDoctorsTest","com.sailotech.ezscheduler.Testpages.AdminUnverifiedDoctorsTest","TC_09_AdminVerifyDoctor","After Provider Registered in EzScheduler Admin is Verifying the Unverified Doctors",""
"broken","Fri Jan 29 09:19:02 EST 2021","Fri Jan 29 09:19:02 EST 2021","1","Default suite","Default test","com.sailotech.ezscheduler.Testpages.AdminUnverfiedtest","com.sailotech.ezscheduler.Testpages.AdminUnverfiedtest","afterClass","afterClass",""
"passed","Tue Feb 02 16:38:50 EST 2021","Tue Feb 02 16:43:23 EST 2021","272389","Default suite","Default test","com.sailotech.ezscheduler.Testpages.AdminUnverifiedDoctorTest","com.sailotech.ezscheduler.Testpages.AdminUnverifiedDoctorTest","TC_09_AdminVerifyDoctor","After Provider Registered in EzScheduler Admin is Verifying the Unverified Doctors",""
"broken","Mon Feb 15 16:10:18 EST 2021","Mon Feb 15 16:10:18 EST 2021","1","Default suite","Default test","com.sailotech.ezscheduler.Testpages.ProviderCredentialsfromMailTest","com.sailotech.ezscheduler.Testpages.ProviderCredentialsfromMailTest","afterClass","afterClass",""
"broken","Mon Jan 11 08:26:43 EST 2021","Mon Jan 11 08:26:44 EST 2021","1918","Default suite","Default test","com.sailotech.ezscheduler.testpages.AdminverDoctornegativescenariostest","com.sailotech.ezscheduler.testpages.AdminverDoctornegativescenariostest","TC_07_Admin_VerifyDoctor_nagativescenarios","Admin_VerifiedDoctorNegativescenarios",""
"passed","Thu Dec 24 15:17:41 EST 2020","Thu Dec 24 15:17:43 EST 2020","2673","Default suite","Default test","com.sailotech.ezscheduler.login_testpages.Consumerlogintest","com.sailotech.ezscheduler.login_testpages.Consumerlogintest","TC_01_navigate_homepage_to_Patient_login","Navigate_homepage_to_Patient_loginRegister",""
"passed","Thu Dec 24 15:20:05 EST 2020","Thu Dec 24 15:20:26 EST 2020","20657","Default suite","Default test","com.sailotech.ezscheduler.login_testpages.Providerlogintest","com.sailotech.ezscheduler.login_testpages.Providerlogintest","TC_01_navigate_homepage_to_Doctor_login","Navigate_homepage_to_Doctor_loginRegister",""
"passed","Tue Jan 26 16:23:36 EST 2021","Tue Jan 26 16:23:45 EST 2021","9560","Default suite","Default test","com.sailotech.ezscheduler.Testpages.CustomerloginTest","com.sailotech.ezscheduler.Testpages.CustomerloginTest","TC_12_ConsumerLogin","Navigate To Patient Login page",""
"passed","Wed Dec 23 08:48:46 EST 2020","Wed Dec 23 08:48:55 EST 2020","8220","SmokeTest","SmokeTest","sailotech.com.EzScheduler.PositiveTestPages.PatientLoginTest","sailotech.com.EzScheduler.PositiveTestPages.PatientLoginTest","TC_02_Patientlogin","Navigate_homepage_to_PatientLogin",""
"broken","Mon Jan 11 11:21:06 EST 2021","Mon Jan 11 11:21:10 EST 2021","4565","Default suite","Default test","com.sailotech.ezscheduler.testpages.Adminlogintest","com.sailotech.ezscheduler.testpages.Adminlogintest","TC_02_Navigate_to_AdminLogin","Navigate_to_AdminLogin",""
"passed","Tue Jan 19 11:22:55 EST 2021","Tue Jan 19 11:23:01 EST 2021","5981","Default suite","Default test","com.sailotech.ezscheduler.Implpages.Consumercredentialsfrommail","com.sailotech.ezscheduler.Implpages.Consumercredentialsfrommail","TC01_ReadCredentialsfromConsumerMail","TC01_ReadCredentialsfromConsumerMail",""
"skipped","Thu Jan 14 17:17:25 EST 2021","Thu Jan 14 17:17:25 EST 2021","0","Default suite","Default test","com.sailotech.ezscheduler.Testpages.Providerrcancelappointmentstest","com.sailotech.ezscheduler.Testpages.Providerrcancelappointmentstest","TC_02_Doctor_Logout","DoctorLogout_from_DoctorPage",""
"passed","Fri Feb 12 12:01:03 EST 2021","Fri Feb 12 12:01:14 EST 2021","11087","Default suite","Default test","com.sailotech.ezscheduler.Testpages.ConsumerscheduleannAppTest","com.sailotech.ezscheduler.Testpages.ConsumerscheduleannAppTest","TC_17_ConsumerLogin","Navigate To Patient Login page",""
"passed","Wed Dec 16 18:13:46 EST 2020","Wed Dec 16 18:13:49 EST 2020","3116","Default suite","Default test","sailotech.com.EzScheduler.TestPages.GenerateSlotsTest","sailotech.com.EzScheduler.TestPages.GenerateSlotsTest","TC_02_DoctorLogin","Navigate_homepage_to_DoctorLogin",""
"passed","Tue Dec 15 19:01:57 EST 2020","Tue Dec 15 19:02:01 EST 2020","3975","SmokeTest","SmokeTest","sailotech.com.EzScheduler.TestPages.AdminTest","sailotech.com.EzScheduler.TestPages.AdminTest","TC_02_adminlogin","Navigate_homepage_to_AdminLogin",""
"passed","Thu Jan 21 15:59:58 EST 2021","Thu Jan 21 16:00:11 EST 2021","13601","Default suite","Default test","com.sailotech.ezscheduler.Testpages.Providerlogintest","com.sailotech.ezscheduler.Testpages.Providerlogintest","TC_05_ProviderLogin","Navigate To Provider Login page",""
"skipped","Tue Jan 26 16:21:44 EST 2021","Tue Jan 26 16:21:44 EST 2021","1","Default suite","Default test","com.sailotech.ezscheduler.Testpages.ConsumerRegistratioTest","com.sailotech.ezscheduler.Testpages.ConsumerRegistratioTest","TC_15_Consumer_OTP","Entering OTP in that OTP field and verifing that OTP, once enter the OTP, it navigate to consumer  Login page",""
"passed","Wed Feb 10 12:04:34 EST 2021","Wed Feb 10 12:04:41 EST 2021","6545","Default suite","Default test","com.sailotech.ezscheduler.Testpages.AdminCreateProviderTest","com.sailotech.ezscheduler.Testpages.AdminCreateProviderTest","TC_08_Navigate_to_AdminLogin","Navigate to Admin Login page",""
"passed","Wed Feb 03 17:35:03 EST 2021","Wed Feb 03 17:35:09 EST 2021","6538","Default suite","Default test","com.sailotech.ezscheduler.Testpages.CreateDoctorTest","com.sailotech.ezscheduler.Testpages.CreateDoctorTest","TC_08_Navigate_to_AdminLogin","Navigate to Admin Login page",""
"passed","Wed Dec 23 08:45:44 EST 2020","Wed Dec 23 08:45:47 EST 2020","2970","SmokeTest","SmokeTest","sailotech.com.EzScheduler.PositiveTestPages.DoctorLoginTest","sailotech.com.EzScheduler.PositiveTestPages.DoctorLoginTest","TC_02_DoctorLogin","Navigate_homepage_to_DoctorLogin",""
"broken","Mon Dec 14 13:27:10 EST 2020","Mon Dec 14 13:27:27 EST 2020","17599","Default suite","Default test","sailotech.com.EzScheduler.Test.PatientRegistrationTest","sailotech.com.EzScheduler.Test.PatientRegistrationTest","TC_01_navigate_homepage_to_PatientRegister","Navigate_homepage_to_PatientLoginRegister",""
"broken","Wed Jan 20 10:28:17 EST 2021","Wed Jan 20 10:28:27 EST 2021","10234","Default suite","Default test","com.sailotech.ezscheduler.Testpages.ConsumeOTPtest","com.sailotech.ezscheduler.Testpages.ConsumeOTPtest","TC_03_PatientLogout","patientLogout_from_patientpage",""
"passed","Wed Feb 17 11:27:34 EST 2021","Wed Feb 17 11:27:40 EST 2021","6365","Default suite","Default test","com.sailotech.testautomation.ezscheduler.tests.Adminverifiedproviders_test","com.sailotech.testautomation.ezscheduler.tests.Adminverifiedproviders_test","TC_08_Navigate_to_AdminLogin","Navigate to Admin Login page",""
"broken","Mon Feb 15 14:36:56 EST 2021","Mon Feb 15 14:37:06 EST 2021","10223","Default suite","Default test","com.sailotech.ezscheduler.Testpages.ProviderRegistrationCredentialsTest","com.sailotech.ezscheduler.Testpages.ProviderRegistrationCredentialsTest","TC_03_Provider_LoginCredentials","After Admin Verfied , the provider Receives Login credentials from Ezscheduler Team",""
"passed","Thu Jan 21 15:45:34 EST 2021","Thu Jan 21 15:47:13 EST 2021","98595","AdminSuite","AdminSuite","com.sailotech.ezscheduler.Testpages.AdminverifyUnverifiedDoctortest","com.sailotech.ezscheduler.Testpages.AdminverifyUnverifiedDoctortest","TC_09_AdminVerifyDoctor","After Provider Registered in EzScheduler Admin is Verifying the Unverified Doctors",""
"skipped","Wed Jan 20 10:18:28 EST 2021","Wed Jan 20 10:18:28 EST 2021","0","Default suite","Default test","com.sailotech.ezscheduler.Testpages.Consumerregistrationtest","com.sailotech.ezscheduler.Testpages.Consumerregistrationtest","TC_03_PatientLogout","patientLogout_from_patientpage",""
"skipped","Mon Feb 15 15:51:35 EST 2021","Mon Feb 15 15:51:35 EST 2021","0","Default suite","Default test","com.sailotech.ezscheduler.Testpages.ProviderrregistrationTest","com.sailotech.ezscheduler.Testpages.ProviderrregistrationTest","TC_02_Providercredentials_frommail","Reading Provider Credentials from mail",""
"passed","Sun Jan 10 22:30:55 EST 2021","Sun Jan 10 22:31:00 EST 2021","4723","SmokeTest","SmokeTest","com.sailotech.ezscheduler.login_testpages.Adminlogintest","com.sailotech.ezscheduler.login_testpages.Adminlogintest","TC_01_Navigate_to_AdminLoginRegister","Navigate_to_AdminLoginRegister",""
"broken","Wed Dec 23 08:50:19 EST 2020","Wed Dec 23 08:50:31 EST 2020","11973","SmokeTest","SmokeTest","sailotech.com.EzScheduler.PositiveTestPages.PatientScheduleAnAppTest","sailotech.com.EzScheduler.PositiveTestPages.PatientScheduleAnAppTest","TC_02_Patientlogin","Navigate_homepage_to_PatientLogin",""
"broken","Wed Dec 09 22:05:01 EST 2020","Wed Dec 09 22:05:01 EST 2020","1","SmokeTest","SmokeTest","sailotech.com.EzScheduler.patientScheduleAnAppointmentPage.PatientScheduleAnAppTest","sailotech.com.EzScheduler.patientScheduleAnAppointmentPage.PatientScheduleAnAppTest","stopRecording","stopRecording",""
"passed","Wed Feb 10 11:59:08 EST 2021","Wed Feb 10 11:59:15 EST 2021","6517","Default suite","Default test","com.sailotech.ezscheduler.Testpages.AdminVerifieddoctorsTest","com.sailotech.ezscheduler.Testpages.AdminVerifieddoctorsTest","TC_08_Navigate_to_AdminLogin","Navigate to Admin Login page",""
"broken","Wed Feb 03 19:56:05 EST 2021","Wed Feb 03 19:56:05 EST 2021","2","Default suite","Default test","com.sailotech.ezscheduler.Testpages.AdminVerifieddoctorsTest","com.sailotech.ezscheduler.Testpages.AdminVerifieddoctorsTest","beforeClass","beforeClass",""
"broken","Thu Feb 18 09:49:06 EST 2021","Thu Feb 18 09:49:06 EST 2021","40","Default suite","Default test","com.sailotech.testautomation.ezscheduler.tests.Admincreateprovider_test","com.sailotech.testautomation.ezscheduler.tests.Admincreateprovider_test","TC_20_Admin_CreatingDoctor","Admin Creating Doctor",""
"passed","Wed Jan 13 12:48:26 EST 2021","Wed Jan 13 12:48:30 EST 2021","4039","Default suite","Default test","com.sailotech.ezscheduler.Testpages.Consumerlogintest","com.sailotech.ezscheduler.Testpages.Consumerlogintest","TC_01_Navigate_To_Patient_LoginRegister","Navigate_To_Patient_LoginRegister",""
"broken","Fri Jan 08 09:56:50 EST 2021","Fri Jan 08 09:56:50 EST 2021","0","Default suite","Default test","com.sailotech.ezscheduler.testpages.AdminverDoctornegativescenariostest","com.sailotech.ezscheduler.testpages.AdminverDoctornegativescenariostest","appendFinalHTMLReport","appendFinalHTMLReport",""
"skipped","Thu Jan 21 16:57:34 EST 2021","Thu Jan 21 16:57:34 EST 2021","0","Default suite","Default test","com.sailotech.ezscheduler.Testpages.Consumerscheduleanapptest","com.sailotech.ezscheduler.Testpages.Consumerscheduleanapptest","TC_16_PatientLogout","Consumer Logout from EzScheduler Website",""
"broken","Fri Dec 11 13:58:19 EST 2020","Fri Dec 11 13:58:19 EST 2020","0","PatientScheduleAnAppontment","PatientScheduleAnAppontment","sailotech.com.EzScheduler.patientScheduleAnAppointmentPage.PatientScheduleAnAppTest","sailotech.com.EzScheduler.patientScheduleAnAppointmentPage.PatientScheduleAnAppTest","beforeClass","beforeClass",""
"broken","Mon Jan 18 17:30:22 EST 2021","Mon Jan 18 17:30:22 EST 2021","0","Default suite","Default test","com.sailotech.ezscheduler.Testpages.ProviderCredentialstest","com.sailotech.ezscheduler.Testpages.ProviderCredentialstest","afterClass","afterClass",""
"broken","Sun Dec 13 09:17:55 EST 2020","Sun Dec 13 09:17:55 EST 2020","104","SmokeTest","SmokeTest","sailotech.com.EzScheduler.GenerateSlots.GenerateSlotsTest","sailotech.com.EzScheduler.GenerateSlots.GenerateSlotsTest","TC_03_GenerateSlots","Navigate_GenerateSlots",""
"passed","Wed Feb 17 14:45:13 EST 2021","Wed Feb 17 14:45:23 EST 2021","10143","Default suite","Default test","com.sailotech.testautomation.ezscheduler.tests.Providerrregistration_test","com.sailotech.testautomation.ezscheduler.tests.Providerrregistration_test","TC_03_Provider_LoginCredentials","After Admin Verfied , the provider Receives Login credentials from Ezscheduler Team",""
"passed","Thu Jan 14 15:19:38 EST 2021","Thu Jan 14 15:19:55 EST 2021","17263","Default suite","Default test","com.sailotech.ezscheduler.Testpages.Providerlogintest","com.sailotech.ezscheduler.Testpages.Providerlogintest","TC_01_Navigate_To_HomeLoginRegister","Navigate_To_HomeLoginRegister",""
"passed","Wed Dec 16 18:22:14 EST 2020","Wed Dec 16 18:22:19 EST 2020","4390","Default suite","Default test","sailotech.com.EzScheduler.ReadingMail.DoctorCredentials","sailotech.com.EzScheduler.ReadingMail.DoctorCredentials","TC01_ReadMail","TC01_ReadMail",""
"passed","Mon Dec 14 13:06:27 EST 2020","Mon Dec 14 13:06:29 EST 2020","2063","Default suite","Default test","sailotech.com.EzScheduler.Test.AdminTest","sailotech.com.EzScheduler.Test.AdminTest","TC_01_navigate_homepage_to_admin_login","Navigate_homepage_to_Admin_loginRegister",""
"broken","Wed Feb 03 17:35:09 EST 2021","Wed Feb 03 17:35:45 EST 2021","35133","Default suite","Default test","com.sailotech.ezscheduler.Testpages.CreateDoctorTest","com.sailotech.ezscheduler.Testpages.CreateDoctorTest","TC_20_Admin_CreatingDoctor","Admin Creating Doctor",""
"skipped","Thu Jan 21 09:57:01 EST 2021","Thu Jan 21 09:57:01 EST 2021","1","Default suite","Default test","com.sailotech.ezscheduler.Testpages.Providerrregistrationtest","com.sailotech.ezscheduler.Testpages.Providerrregistrationtest","TC_04_DoctorLogout","Provider Logout from Ezscheduler Website",""
"skipped","Wed Feb 10 12:30:21 EST 2021","Wed Feb 10 12:30:21 EST 2021","0","Default suite","Default test","com.sailotech.ezscheduler.Testpages.ProvidergenerateslotsTest","com.sailotech.ezscheduler.Testpages.ProvidergenerateslotsTest","TC_04_ProviderLogout","Provider Logout from Ezscheduler Website",""
"broken","Fri Feb 12 12:01:14 EST 2021","Fri Feb 12 12:04:39 EST 2021","204989","Default suite","Default test","com.sailotech.ezscheduler.Testpages.ConsumerscheduleannAppTest","com.sailotech.ezscheduler.Testpages.ConsumerscheduleannAppTest","TC_18_PatientScheduleAnAppointment","Consumer schedule an Appointment with provider",""
"passed","Thu Jan 21 17:13:12 EST 2021","Thu Jan 21 17:13:19 EST 2021","6824","Default suite","Default test","com.sailotech.ezscheduler.Testpages.Consumerregistrationtest","com.sailotech.ezscheduler.Testpages.Consumerregistrationtest","TC_15_Consumer_OTP","Entering OTP in that OTP field and verifing that OTP, once enter the OTP, it navigate to consumer  Login page",""
"passed","Mon Feb 15 10:43:43 EST 2021","Mon Feb 15 10:44:09 EST 2021","26329","Default suite","Default test","com.sailotech.ezscheduler.Testpages.ProviderLogoutTest","com.sailotech.ezscheduler.Testpages.ProviderLogoutTest","TC_04_ProviderLogout","Provider Logout from Ezscheduler Website",""
"skipped","Fri Jan 15 18:20:35 EST 2021","Fri Jan 15 18:20:35 EST 2021","0","Default suite","Default test","com.sailotech.ezscheduler.Testpages.Adminverifydoctortest","com.sailotech.ezscheduler.Testpages.Adminverifydoctortest","TC_06_AdminLogout","To-Logout_from_Adminpage",""
"broken","Wed Jan 20 10:18:22 EST 2021","Wed Jan 20 10:18:27 EST 2021","5287","Default suite","Default test","com.sailotech.ezscheduler.Testpages.Consumerregistrationtest","com.sailotech.ezscheduler.Testpages.Consumerregistrationtest","TC_02_Consumer_OTP","Consumer_OTP",""
"skipped","Wed Feb 17 16:25:47 EST 2021","Wed Feb 17 16:25:47 EST 2021","0","Default suite","Default test","com.sailotech.testautomation.ezscheduler.tests.Providerrcancelappointments_test","com.sailotech.testautomation.ezscheduler.tests.Providerrcancelappointments_test","TC_04_ProviderLogout","Provider Logout from Ezscheduler Website",""
"passed","Sun Dec 13 09:16:06 EST 2020","Sun Dec 13 09:16:40 EST 2020","33726","SmokeTest","SmokeTest","sailotech.com.EzScheduler.AdminVerifyDoctor.AdminVerifyTest","sailotech.com.EzScheduler.AdminVerifyDoctor.AdminVerifyTest","TC_02_adminlogin","Navigate_homepage_to_AdminLogin",""
"passed","Tue Dec 15 19:01:55 EST 2020","Tue Dec 15 19:01:57 EST 2020","2153","SmokeTest","SmokeTest","sailotech.com.EzScheduler.TestPages.AdminTest","sailotech.com.EzScheduler.TestPages.AdminTest","TC_01_navigate_homepage_to_admin_login","Navigate_homepage_to_Admin_loginRegister",""
